PHOENIX module padd; 10/31/16 at 13:23:38 -07:00
energy (meV),shifted spectra
-1.22924E+01, 5.05927E+00
-1.20424E+01, 6.61766E+00
-1.17924E+01, 1.24596E+00
-1.15424E+01, 7.81220E+00
-1.12924E+01, 3.80482E+00
-1.10424E+01, 1.97635E+00
-1.07924E+01, 4.93103E+00
-1.05424E+01, 3.94642E+00
-1.02924E+01, 3.94492E+00
-1.00424E+01, 4.93248E+00
-9.79245E+00, 1.97445E+00
-9.54245E+00, 6.72066E+00
-9.29245E+00, 3.16087E+00
-9.04245E+00, 2.93315E+00
-8.79245E+00, 2.01852E+00
-8.54245E+00, 2.20158E+00
-8.29245E+00, 5.10947E+00
-8.04245E+00, 5.93284E+00
-7.79245E+00, 4.61520E+00
-7.54245E+00, 2.26224E+00
-7.29245E+00, 5.88986E+00
-7.04245E+00, 3.86305E+00
-6.79245E+00, 3.09335E+00
-6.54245E+00, 5.88419E+00
-6.29245E+00, 3.89341E+00
-6.04245E+00, 2.96471E+00
-5.79245E+00, 2.96520E+00
-5.54245E+00, 1.97701E+00
-5.29245E+00, 4.93591E+00
-5.04245E+00, 5.92543E+00
-4.79245E+00, 9.91606E-01
-4.54245E+00, 9.92497E-01
-4.29245E+00, 3.82084E+00
-4.04245E+00, 6.87100E+00
-3.79245E+00, 5.04807E+00
-3.54245E+00, 6.89985E+00
-3.29245E+00, 2.04734E+00
-3.04245E+00, 3.79012E+00
-2.79245E+00, 3.49977E+00
-2.54245E+00, 1.00364E+01
-2.29245E+00, 9.66402E+00
-2.04245E+00, 7.90566E+00
-1.79245E+00, 1.12951E+01
-1.54245E+00, 2.18167E+01
-1.29245E+00, 2.56684E+01
-1.04245E+00, 5.05077E+01
-7.92446E-01, 1.53334E+02
-5.42446E-01, 2.83490E+02
-2.92446E-01, 4.51125E+02
-4.24461E-02, 5.93328E+02
 2.07554E-01, 4.99682E+02
 4.57554E-01, 3.42034E+02
 7.07554E-01, 1.60924E+02
 9.57554E-01, 8.85730E+01
 1.20755E+00, 3.81659E+01
 1.45755E+00, 1.91846E+01
 1.70755E+00, 4.34755E+00
 1.95755E+00, 6.74157E+00
 2.20755E+00, 4.03116E+00
 2.45755E+00, 6.16268E+00
 2.70755E+00, 7.81006E+00
 2.95755E+00, 5.87813E+00
 3.20755E+00, 4.92875E+00
 3.45755E+00, 5.04652E+00
 3.70755E+00, 6.95865E+00
 3.95755E+00, 5.76556E+00
 4.20755E+00, 1.95177E+00
 4.45755E+00, 2.97407E+00
 4.70755E+00, 5.95170E+00
 4.95755E+00, 9.95255E-01
 5.20755E+00, 4.96814E+00
 5.45755E+00, 3.97675E+00
 5.70755E+00, 3.97486E+00
 5.95755E+00, 2.03481E+00
 6.20755E+00, 4.86626E+00
 6.45755E+00, 1.13461E+00
 6.70755E+00, 5.73421E+00
 6.95755E+00, 4.95854E+00
 7.20755E+00, 4.90021E+00
 7.45755E+00, 3.85927E+00
 7.70755E+00, 3.00757E+00
 7.95755E+00, 4.16462E+00
 8.20755E+00, 5.94341E+00
 8.45755E+00, 4.90742E+00
 8.70755E+00, 4.02342E+00
 8.95755E+00, 4.85888E+00
 9.20755E+00, 3.14113E+00
 9.45755E+00, 6.92472E+00
 9.70755E+00, 4.98735E+00
 9.95755E+00, 5.98731E+00
 1.02076E+01, 1.99494E+00
 1.04576E+01, 4.98516E+00
 1.07076E+01, 1.99514E+00
 1.09576E+01, 1.90815E+00
 1.12076E+01, 7.76969E+00
 1.14576E+01, 5.17323E+00
 1.17076E+01, 3.96979E+00
 1.19576E+01, 6.85159E+00
 1.22076E+01, 6.82661E+00
 1.24576E+01, 4.91704E+00
 1.27076E+01, 5.09698E+00
 1.29576E+01, 7.32377E+00
 1.32076E+01, 9.88297E+00
 1.34576E+01, 5.77014E+00
 1.37076E+01, 2.00047E+00
 1.39576E+01, 4.13432E+00
 1.42076E+01, 8.24846E+00
 1.44576E+01, 1.16992E+01
 1.47076E+01, 4.99705E+00
 1.49576E+01, 9.99910E+00
 1.52076E+01, 4.00287E+00
 1.54576E+01, 9.00035E+00
 1.57076E+01, 9.00705E+00
 1.59576E+01, 8.00894E+00
 1.62076E+01, 2.17455E+00
 1.64576E+01, 6.72002E+00
 1.67076E+01, 1.09345E+01
 1.69576E+01, 9.18116E+00
 1.72076E+01, 6.39546E+00
 1.74576E+01, 9.51112E+00
 1.77076E+01, 2.95515E+00
 1.79576E+01, 3.92004E+00
 1.82076E+01, 4.53955E+00
 1.84576E+01, 9.96434E+00
 1.87076E+01, 7.01538E+00
 1.89576E+01, 8.08036E+00
 1.92076E+01, 1.01131E+01
 1.94576E+01, 1.08319E+01
 1.97076E+01, 5.96292E+00
 1.99576E+01, 6.01388E+00
 2.02076E+01, 6.01493E+00
 2.04576E+01, 7.01519E+00
 2.07076E+01, 1.00228E+01
 2.09576E+01, 1.00170E+01
 2.12076E+01, 1.30314E+01
 2.14576E+01, 7.26864E+00
 2.17076E+01, 7.97871E+00
 2.19576E+01, 3.15226E+00
 2.22076E+01, 9.76390E+00
 2.24576E+01, 6.20674E+00
 2.27076E+01, 8.77016E+00
 2.29576E+01, 7.86779E+00
 2.32076E+01, 1.56026E+01
 2.34576E+01, 7.97653E+00
 2.37076E+01, 9.04987E+00
 2.39576E+01, 9.01631E+00
 2.42076E+01, 9.12932E+00
 2.44576E+01, 1.08684E+01
 2.47076E+01, 8.25732E+00
 2.49576E+01, 1.40074E+01
 2.52076E+01, 1.10507E+01
 2.54576E+01, 9.03831E+00
 2.57076E+01, 1.00447E+01
 2.59576E+01, 1.40571E+01
 2.62076E+01, 8.05916E+00
 2.64576E+01, 8.00308E+00
 2.67076E+01, 8.05947E+00
 2.69576E+01, 1.00093E+01
 2.72076E+01, 9.18947E+00
 2.74576E+01, 4.84193E+00
 2.77076E+01, 1.50642E+01
 2.79576E+01, 1.21496E+01
 2.82076E+01, 1.13989E+01
 2.84576E+01, 5.41011E+00
 2.87076E+01, 1.23009E+01
 2.89576E+01, 1.39446E+01
 2.92076E+01, 8.96924E+00
 2.94576E+01, 8.04226E+00
 2.97076E+01, 8.06876E+00
 2.99576E+01, 8.02044E+00
 3.02076E+01, 7.06058E+00
 3.04576E+01, 8.07736E+00
 3.07076E+01, 8.08117E+00
 3.09576E+01, 8.09156E+00
 3.12076E+01, 3.03067E+00
 3.14576E+01, 1.01168E+01
 3.17076E+01, 6.28039E+00
 3.19576E+01, 7.03387E+00
 3.22076E+01, 4.14563E+00
 3.24576E+01, 6.93735E+00
 3.27076E+01, 5.82677E+00
 3.29576E+01, 4.20228E+00
 3.32076E+01, 7.46304E+00
 3.34576E+01, 9.96395E+00
 3.37076E+01, 6.99852E+00
 3.39576E+01, 7.15751E+00
 3.42076E+01, 9.20257E+00
 3.44576E+01, 1.01020E+01
 3.47076E+01, 7.89291E+00
 3.49576E+01, 2.86014E+00
 3.52076E+01, 2.39984E+00
 3.54576E+01, 1.11194E+01
 3.57076E+01, 7.08001E+00
 3.59576E+01, 1.01250E+01
 3.62076E+01, 4.04672E+00
 3.64576E+01, 7.08380E+00
 3.67076E+01, 6.07051E+00
 3.69576E+01, 3.14060E+00
 3.72076E+01, 2.98954E+00
 3.74576E+01, 5.00472E+00
 3.77076E+01, 4.08104E+00
 3.79576E+01, 5.33353E+00
 3.82076E+01, 6.80011E+00
 3.84576E+01, 3.08829E+00
 3.87076E+01, 3.83018E+00
 3.89576E+01, 2.38258E+00
 3.92076E+01, 7.21261E+00
 3.94576E+01, 6.90877E+00
 3.97076E+01, 1.97034E+00
 3.99576E+01, 3.28647E+00
 4.02076E+01, 7.96666E+00
 4.04576E+01, 4.05243E+00
 4.07076E+01, 7.09713E+00
 4.09576E+01, 2.02286E+00
 4.12076E+01, 6.07510E+00
 4.14576E+01, 7.10013E+00
 4.17076E+01, 5.07356E+00
 4.19576E+01, 6.02149E+00
 4.22076E+01, 7.09051E+00
 4.24576E+01, 5.14370E+00
 4.27076E+01, 8.02474E+00
 4.29576E+01, 5.90179E+00
 4.32076E+01, 4.03388E+00
 4.34576E+01, 4.11308E+00
 4.37076E+01, 3.86058E+00
 4.39576E+01, 2.19153E+00
 4.42076E+01, 5.18994E+00
 4.44576E+01, 7.22005E+00
 4.47076E+01, 8.05600E+00
 4.49576E+01, 4.97894E+00
 4.52076E+01, 3.02177E+00
 4.54576E+01, 3.13062E+00
 4.57076E+01, 4.07327E+00
 4.59576E+01,-6.22785E-03
 4.62076E+01, 8.16508E+00
 4.64576E+01, 6.12906E+00
 4.67076E+01, 4.08798E+00
 4.69576E+01, 7.15921E+00
 4.72076E+01, 4.22457E+00
 4.74576E+01, 5.02137E+00
 4.77076E+01, 7.12100E+00
 4.79576E+01, 3.21093E+00
 4.82076E+01, 5.97251E+00
 4.84576E+01, 3.01538E+00
 4.87076E+01, 2.99304E+00
 4.89576E+01, 3.52160E+00
 4.92076E+01, 6.65183E+00
 4.94576E+01, 5.04032E-02
 4.97076E+01, 3.10612E+00
 4.99576E+01, 3.10461E+00
 5.02076E+01, 2.94799E+00
 5.04576E+01, 2.13555E-03
 5.07076E+01, 1.01970E+00
 5.09576E+01, 1.01737E+00
 5.12076E+01, 2.04326E+00
 5.14576E+01, 1.01876E+00
 5.17076E+01, 2.05076E+00
 5.19576E+01,-8.21975E-03
 5.22076E+01,-8.35206E-03
 5.24576E+01,-7.93608E-03
 5.27076E+01, 4.96188E+00
 5.29576E+01, 1.23043E+00
 5.32076E+01, 1.03890E+00
 5.34576E+01, 9.38855E-01
 5.37076E+01,-9.27072E-03
 5.39576E+01, 9.21186E-02
 5.42076E+01, 9.58052E-01
 5.44576E+01,-9.15690E-03
 5.47076E+01, 4.18560E-02
 5.49576E+01, 9.90948E-01
 5.52076E+01,-9.67627E-03
 5.54576E+01,-9.15786E-03
 5.57076E+01, 1.05306E-02
 5.59576E+01, 1.01980E+00
 5.62076E+01, 3.07607E+00
 5.64576E+01,-8.69658E-03
 5.67076E+01, 2.05217E+00
 5.69576E+01, 1.02197E+00
 5.72076E+01, 2.05145E+00
 5.74576E+01, 8.08146E-02
 5.77076E+01,-8.33787E-03
 5.79576E+01, 1.98729E+00
 5.82076E+01, 7.95173E-02
 5.84576E+01, 9.65381E-01
 5.87076E+01,-1.05951E-02
 5.89576E+01, 9.10502E-02
 5.92076E+01, 9.43246E-01
 5.94576E+01, 6.94715E-02
 5.97076E+01, 9.93399E-01
 5.99576E+01,-1.09115E-02
 6.02076E+01, 3.03295E-02
 6.04576E+01, 1.04464E+00
 6.07076E+01, 9.83883E-01
 6.09576E+01,-1.10687E-02
 6.12076E+01,-1.03450E-02
 6.14576E+01,-1.00021E-02
 6.17076E+01, 1.02219E+00
 6.19576E+01, 1.02475E+00
 6.22076E+01, 4.13674E+00
 6.24576E+01,-1.11893E-02
 6.27076E+01,-1.05684E-02
 6.29576E+01, 9.83360E-01
 6.32076E+01, 1.03577E+00
 6.34576E+01, 8.68310E-01
 6.37076E+01, 3.58565E-01
 6.39576E+01, 3.94472E+00
 6.42076E+01, 1.09000E+00
 6.44576E+01, 1.86423E+00
 6.47076E+01, 2.28406E-01
 6.49576E+01, 3.06020E+00
 6.52076E+01, 9.65261E-01
 6.54576E+01,-1.18949E-02
 6.57076E+01,-1.19703E-02
 6.59576E+01, 1.99906E-02
 6.62076E+01, 1.08937E+00
 6.64576E+01, 2.06972E+00
 6.67076E+01, 1.02971E+00
 6.69576E+01, 1.03096E+00
 6.72076E+01,-1.37061E-02
 6.74576E+01,-1.41396E-02
 6.77076E+01, 2.01717E+00
 6.79576E+01, 6.84241E-02
 6.82076E+01, 1.99505E+00
 6.84576E+01, 8.83939E-02
 6.87076E+01, 8.76990E-02
 6.89576E+01, 9.48280E-01
 6.92076E+01, 6.96209E-02
 6.94576E+01, 9.70264E-01
 6.97076E+01,-1.50813E-02
 6.99576E+01, 1.76064E-02
 7.02076E+01, 1.10729E+00
 7.04576E+01, 2.00279E+00
 7.07076E+01, 1.61427E-02
 7.09576E+01, 9.76336E-01
 7.12076E+01, 1.26463E-01
 7.14576E+01, 3.13559E+00
 7.17076E+01,-1.53476E-02
 7.19576E+01, 1.03616E+00
 7.22076E+01, 2.08691E+00
 7.24576E+01,-1.54307E-02
 7.27076E+01, 1.03488E+00
 7.29576E+01, 1.04457E+00
 7.32076E+01, 1.04181E+00
 7.34576E+01, 2.69909E-02
 7.37076E+01, 8.74024E-02
 7.39576E+01, 9.70370E-01
 7.42076E+01,-1.51438E-02
 7.44576E+01, 6.90494E-02
 7.47076E+01, 1.07354E+00
 7.49576E+01, 9.55211E-01
 7.52076E+01,-1.60358E-02
 7.54576E+01,-1.64588E-02
 7.57076E+01, 8.78185E-02
 7.59576E+01, 2.02185E+00
 7.62076E+01, 1.44201E-02
 7.64576E+01, 1.00807E+00
 7.67076E+01,-1.67492E-02
 7.69576E+01,-1.69281E-02
 7.72076E+01, 3.14658E+00
 7.74576E+01,-1.55915E-02
 7.77076E+01,-1.55249E-02
 7.79576E+01, 1.00777E+00
 7.82076E+01, 3.46497E-02
 7.84576E+01,-1.73511E-02
 7.87076E+01,-1.70855E-02
 7.89576E+01, 6.59645E-02
 7.92076E+01, 1.07877E+00
 7.94576E+01, 9.55693E-01
 7.97076E+01,-1.70179E-02
 7.99576E+01,-1.69619E-02
 8.02076E+01,-1.70555E-02
 8.04576E+01,-1.73832E-02
 8.07076E+01, 1.46809E-02
 8.09576E+01, 1.11570E+00
 8.12076E+01, 2.02882E+00
 8.14576E+01,-1.79823E-02
 8.17076E+01,-1.75389E-02
 8.19576E+01,-1.79437E-02
 8.22076E+01,-1.83777E-02
 8.24576E+01, 1.04371E+00

-7.60901E+01, 6.68076E-03
-7.58401E+01, 6.27949E-03
-7.55901E+01, 6.21654E-03
-7.53401E+01, 6.24075E-03
-7.50901E+01, 6.49790E-03
-7.48401E+01, 6.40860E-03
-7.45901E+01, 6.25123E-03
-7.43401E+01, 6.19789E-03
-7.40901E+01, 6.16687E-03
-7.38401E+01, 1.01426E-01
-7.35901E+01, 9.24270E-01
-7.33401E+01, 6.96302E-03
-7.30901E+01, 7.15568E-03
-7.28401E+01, 7.02566E-03
-7.25901E+01, 1.04396E-01
-7.23401E+01, 1.91282E+00
-7.20901E+01, 3.00042E-03
-7.18401E+01, 1.34971E-03
-7.15901E+01, 1.31266E-03
-7.13401E+01, 3.27529E-04
-7.10901E+01, 9.98590E-01
-7.08401E+01, 9.71196E-04
-7.05901E+01, 4.01582E-03
-7.03401E+01, 5.70224E-03
-7.00901E+01, 7.12048E-03
-6.98401E+01, 9.54897E-01
-6.95901E+01, 5.49323E-02
-6.93401E+01, 6.16460E-03
-6.90901E+01, 6.51592E-03
-6.88401E+01, 9.29229E-01
-6.85901E+01, 6.95317E-03
-6.83401E+01, 1.02951E-01
-6.80901E+01, 9.25321E-01
-6.78401E+01, 6.09241E-03
-6.75901E+01, 6.30503E-03
-6.73401E+01, 5.51691E-02
-6.70901E+01, 9.54371E-01
-6.68401E+01, 6.61122E-03
-6.65901E+01, 5.36618E-02
-6.63401E+01, 9.84705E-01
-6.60901E+01, 6.58900E-03
-6.58401E+01, 6.87376E-03
-6.55901E+01, 6.81589E-03
-6.53401E+01, 7.24456E-03
-6.50901E+01, 7.15315E-03
-6.48401E+01, 9.46164E-01
-6.45901E+01, 1.00192E+00
-6.43401E+01, 4.61286E-02
-6.40901E+01, 7.38050E-03
-6.38401E+01, 7.31412E-03
-6.35901E+01, 1.96984E-01
-6.33401E+01, 1.83842E+00
-6.30901E+01, 7.29880E-03
-6.28401E+01, 7.35847E-03
-6.25901E+01, 7.17309E-03
-6.23401E+01, 7.04665E-03
-6.20901E+01, 5.52508E-02
-6.18401E+01, 9.44617E-01
-6.15901E+01, 4.52601E-02
-6.13401E+01, 9.55138E-01
-6.10901E+01, 7.09539E-03
-6.08401E+01, 7.12909E-03
-6.05901E+01, 9.83680E-01
-6.03401E+01, 7.16759E-03
-6.00901E+01, 7.19165E-03
-5.98401E+01, 7.22051E-03
-5.95901E+01, 9.36008E-01
-5.93401E+01, 1.94642E+00
-5.90901E+01, 9.49601E-02
-5.88401E+01, 7.45257E-03
-5.85901E+01, 7.41315E-03
-5.83401E+01, 7.38070E-03
-5.80901E+01, 1.03491E-01
-5.78401E+01, 9.06143E-01
-5.75901E+01, 6.38338E-02
-5.73401E+01, 1.00157E+00
-5.70901E+01, 9.43984E-01
-5.68401E+01, 7.18606E-03
-5.65901E+01, 5.54037E-02
-5.63401E+01, 9.45743E-01
-5.60901E+01, 4.43895E-02
-5.58401E+01, 9.84423E-01
-5.55901E+01, 6.49718E-03
-5.53401E+01, 1.96143E+00
-5.50901E+01, 1.95993E+00
-5.48401E+01, 7.20127E-03
-5.45901E+01, 9.36456E-01
-5.43401E+01, 5.46959E-02
-5.40901E+01, 6.97980E-03
-5.38401E+01, 9.53728E-01
-5.35901E+01, 5.47255E-02
-5.33401E+01, 6.79080E-03
-5.30901E+01, 8.49463E-02
-5.28401E+01, 1.01940E+00
-5.25901E+01, 8.72228E-01
-5.23401E+01, 9.52158E-02
-5.20901E+01, 1.90338E+00
-5.18401E+01, 6.53642E-03
-5.15901E+01, 6.80327E-03
-5.13401E+01, 7.25495E-03
-5.10901E+01, 9.19032E-02
-5.08401E+01, 1.95917E+00
-5.05901E+01, 9.84366E-01
-5.03401E+01, 6.51169E-03
-5.00901E+01, 9.85834E-01
-4.98401E+01, 5.94506E-03
-4.95901E+01, 9.86366E-01
-4.93401E+01, 4.33599E-02
-4.90901E+01, 9.47968E-01
-4.88401E+01, 5.45717E-02
-4.85901E+01, 6.07969E-03
-4.83401E+01, 6.20392E-03
-4.80901E+01, 1.01308E-01
-4.78401E+01, 9.06517E-01
-4.75901E+01, 8.34384E-02
-4.73401E+01, 9.27761E-01
-4.70901E+01, 6.32770E-03
-4.68401E+01, 4.54788E-02
-4.65901E+01, 9.94453E-01
-4.63401E+01, 9.75086E-01
-4.60901E+01, 1.03184E+00
-4.58401E+01, 1.94308E+00
-4.55901E+01, 9.84434E-01
-4.53401E+01, 6.48268E-03
-4.50901E+01, 6.82071E-03
-4.48401E+01, 7.24456E-03
-4.45901E+01, 7.48964E-03
-4.43401E+01, 7.24011E-03
-4.40901E+01, 1.90298E+00
-4.38401E+01, 1.03462E-01
-4.35901E+01, 6.45444E-03
-4.33401E+01, 6.52792E-03
-4.30901E+01, 9.29220E-01
-4.28401E+01, 6.54938E-03
-4.25901E+01, 3.55467E-01
-4.23401E+01, 3.85099E+00
-4.20901E+01, 1.86888E+00
-4.18401E+01, 9.27047E-01
-4.15901E+01, 2.68663E-02
-4.13401E+01, 1.04220E+00
-4.10901E+01, 1.92215E+00
-4.08401E+01, 1.03096E+00
-4.05901E+01, 1.96244E+00
-4.03401E+01, 6.40047E-03
-4.00901E+01, 6.36177E-03
-3.98401E+01, 6.53585E-03
-3.95901E+01, 2.94031E+00
-3.93401E+01, 6.76282E-03
-3.90901E+01, 6.79993E-03
-3.88401E+01, 6.56503E-03
-3.85901E+01, 9.25791E-01
-3.83401E+01, 2.88546E+00
-3.80901E+01, 1.07820E+00
-3.78401E+01, 9.83895E-01
-3.75901E+01, 9.84270E-01
-3.73401E+01, 1.00230E+00
-3.70901E+01, 8.91882E-01
-3.68401E+01, 2.71143E-02
-3.65901E+01, 1.05313E+00
-3.63401E+01, 1.89613E+00
-3.60901E+01, 5.83225E-03
-3.58401E+01, 5.80330E-03
-3.55901E+01, 1.47667E-01
-3.53401E+01, 2.94553E+00
-3.50901E+01, 5.87711E-03
-3.48401E+01, 2.94929E+00
-3.45901E+01, 9.86888E-01
-3.43401E+01, 9.86457E-01
-3.40901E+01, 3.92901E+00
-3.38401E+01, 1.11896E+00
-3.35901E+01, 1.90160E+00
-3.33401E+01, 1.96704E+00
-3.30901E+01, 2.90142E+00
-3.28401E+01, 3.88387E+00
-3.25901E+01, 5.61975E+00
-3.23401E+01, 1.95909E+00
-3.20901E+01, 3.06583E+00
-3.18401E+01, 3.89689E+00
-3.15901E+01, 2.88745E+00
-3.13401E+01, 2.06901E+00
-3.10901E+01, 3.80827E+00
-3.08401E+01, 1.08610E+00
-3.05901E+01, 3.93872E+00
-3.03401E+01, 2.84686E+00
-3.00901E+01, 9.87012E-01
-2.98401E+01, 2.95021E+00
-2.95901E+01, 1.96733E+00
-2.93401E+01, 1.96884E+00
-2.90901E+01, 1.96865E+00
-2.88401E+01, 4.80889E+00
-2.85901E+01, 4.00554E+00
-2.83401E+01, 2.98998E+00
-2.80901E+01, 1.98219E+00
-2.78401E+01, 3.87189E+00
-2.75901E+01, 2.00324E+00
-2.73401E+01, 2.97049E+00
-2.70901E+01, 2.95639E+00
-2.68401E+01, 2.88715E+00
-2.65901E+01, 3.32956E+00
-2.63401E+01, 6.75701E+00
-2.60901E+01, 2.90601E+00
-2.58401E+01, 3.01140E+00
-2.55901E+01, 3.84340E+00
-2.53401E+01, 2.04257E+00
-2.50901E+01, 3.92853E+00
-2.48401E+01, 1.96862E+00
-2.45901E+01, 1.96989E+00
-2.43401E+01, 3.93447E+00
-2.40901E+01, 5.13736E-03
-2.38401E+01, 1.96967E+00
-2.35901E+01, 2.93176E+00
-2.33401E+01, 2.95854E+00
-2.30901E+01, 2.96848E+00
-2.28401E+01, 1.05639E+00
-2.25901E+01, 1.91246E+00
-2.23401E+01, 1.97021E+00
-2.20901E+01, 1.97031E+00
-2.18401E+01, 1.95341E+00
-2.15901E+01, 2.06524E+00
-2.13401E+01, 2.91473E+00
-2.10901E+01, 1.99357E+00
-2.08401E+01, 2.96829E+00
-2.05901E+01, 4.14655E+00
-2.03401E+01, 7.76794E+00
-2.00901E+01, 3.88592E+00
-1.98401E+01, 2.96041E+00
-1.95901E+01, 9.90057E-01
-1.93401E+01, 3.94696E+00
-1.90901E+01, 2.95662E+00
-1.88401E+01, 4.91890E+00
-1.85901E+01, 9.87455E-01
-1.83401E+01, 3.81468E+00
-1.80901E+01, 1.14212E+00
-1.78401E+01, 4.40897E-02
-1.75901E+01, 4.74545E+00
-1.73401E+01, 2.93060E+00
-1.70901E+01, 2.87937E+00
-1.68401E+01, 1.93875E+00
-1.65901E+01, 2.03808E+00
-1.63401E+01, 3.09344E+00
-1.60901E+01, 3.86844E+00
-1.58401E+01, 2.00669E+00
-1.55901E+01, 2.91521E+00
-1.53401E+01, 2.04523E+00
-1.50901E+01, 3.97595E+00
-1.48401E+01, 3.94563E+00
-1.45901E+01, 2.96001E+00
-1.43401E+01, 1.97496E+00
-1.40901E+01, 9.89645E-01
-1.38401E+01, 2.96019E+00
-1.35901E+01, 1.97371E+00
-1.33401E+01, 3.86119E+00
-1.30901E+01, 3.96701E+00
-1.28401E+01, 3.93128E+00
-1.25901E+01, 5.85685E+00
-1.23401E+01, 4.04793E+00
-1.20901E+01, 2.89208E+00
-1.18401E+01, 1.70549E+00
-1.15901E+01, 4.11701E-01
-1.13401E+01, 4.79191E+00
-1.10901E+01, 1.94682E+00
-1.08401E+01, 1.99238E+00
-1.05901E+01, 1.87759E+00
-1.03401E+01, 3.56495E-02
-1.00901E+01, 2.11486E+00
-9.84008E+00, 4.98498E+00
-9.59008E+00, 4.94233E+00
-9.34008E+00, 2.96762E+00
-9.09008E+00, 3.95861E+00
-8.84008E+00, 1.97869E+00
-8.59008E+00, 3.57763E-03
-8.34008E+00, 4.94349E+00
-8.09008E+00, 1.19243E+00
-7.84008E+00, 9.18167E-01
-7.59008E+00, 4.79251E+00
-7.34008E+00, 5.03207E+00
-7.09008E+00, 8.31598E-01
-6.84008E+00, 1.32641E+00
-6.59008E+00, 4.96097E+00
-6.34008E+00, 3.86049E+00
-6.09008E+00, 2.98934E+00
-5.84008E+00, 2.88972E+00
-5.59008E+00, 9.63921E-01
-5.34008E+00, 1.03171E+00
-5.09008E+00, 2.00946E+00
-4.84008E+00, 1.86638E+00
-4.59008E+00, 1.35879E-01
-4.34008E+00, 3.95728E+00
-4.09008E+00, 3.96117E+00
-3.84008E+00, 5.94094E+00
-3.59008E+00, 3.96667E+00
-3.34008E+00, 9.93857E-01
-3.09008E+00, 3.96937E+00
-2.84008E+00, 8.78354E+00
-2.59008E+00, 7.10130E+00
-2.34008E+00, 3.09548E+00
-2.09008E+00, 4.77226E+00
-1.84008E+00, 1.08521E+01
-1.59008E+00, 8.85677E+00
-1.34008E+00, 1.06651E+01
-1.09008E+00, 2.55526E+01
-8.40083E-01, 9.00438E+01
-5.90083E-01, 1.83450E+02
-3.40083E-01, 3.76497E+02
-9.00833E-02, 4.87259E+02
 1.59917E-01, 4.04673E+02
 4.09917E-01, 3.10681E+02
 6.59917E-01, 1.33958E+02
 9.09917E-01, 7.23367E+01
 1.15992E+00, 4.16568E+01
 1.40992E+00, 1.28946E+01
 1.65992E+00, 5.95658E+00
 1.90992E+00, 2.98127E+00
 2.15992E+00, 3.91736E+00
 2.40992E+00, 3.03002E+00
 2.65992E+00, 2.97424E+00
 2.90992E+00, 2.98440E+00
 3.15992E+00, 2.99766E+00
 3.40992E+00, 2.02851E+00
 3.65992E+00, 3.12020E+00
 3.90992E+00, 3.85816E+00
 4.15992E+00, 1.82189E+00
 4.40992E+00, 1.14570E+00
 4.65992E+00, 3.80047E+00
 4.90992E+00, 1.91206E-01
 5.15992E+00, 4.89257E+00
 5.40992E+00, 1.97528E+00
 5.65992E+00, 3.17277E+00
 5.90992E+00, 5.97678E+00
 6.15992E+00, 1.04143E-03
 6.40992E+00, 2.99149E+00
 6.65992E+00, 3.99211E+00
 6.90992E+00, 2.98860E+00
 7.15992E+00, 6.96377E+00
 7.40992E+00, 4.10744E+00
 7.65992E+00, 5.88910E+00
 7.90992E+00, 3.14055E+00
 8.15992E+00, 1.02259E+00
 8.40992E+00, 2.99405E+00
 8.65992E+00, 3.12574E+00
 8.90992E+00, 5.16305E+00
 9.15992E+00, 5.67248E+00
 9.40992E+00, 1.84376E+00
 9.65992E+00, 2.17303E+00
 9.90992E+00, 5.96189E+00
 1.01599E+01, 3.80393E+00
 1.04099E+01, 1.12729E+00
 1.06599E+01, 5.00560E+00
 1.09099E+01, 5.08668E+00
 1.11599E+01, 6.98673E+00
 1.14099E+01, 4.98518E+00
 1.16599E+01, 9.31048E-04
 1.19099E+01, 2.99257E+00
 1.21599E+01, 2.99311E+00
 1.24099E+01, 5.91141E+00
 1.26599E+01, 2.09846E+00
 1.29099E+01, 1.06556E+01
 1.31599E+01, 5.35631E+00
 1.34099E+01, 2.02785E+00
 1.36599E+01, 4.91718E+00
 1.39099E+01, 4.31524E+00
 1.41599E+01, 8.08046E+00
 1.44099E+01, 6.49143E+00
 1.46599E+01, 9.47689E-01
 1.49099E+01, 2.11068E+00
 1.51599E+01, 6.32308E+00
 1.54099E+01, 1.19001E+01
 1.56599E+01, 6.74322E+00
 1.59099E+01, 1.97034E+00
 1.61599E+01, 2.99964E+00
 1.64099E+01, 5.00199E+00
 1.66599E+01, 4.00200E+00
 1.69099E+01, 5.00500E+00
 1.71599E+01, 5.00873E+00
 1.74099E+01, 5.01151E+00
 1.76599E+01, 2.07236E+00
 1.79099E+01, 6.81415E+00
 1.81599E+01, 6.12174E+00
 1.84099E+01, 6.05116E+00
 1.86599E+01, 4.18523E+00
 1.89099E+01, 7.37345E+00
 1.91599E+01, 8.72136E+00
 1.94099E+01, 3.87364E+00
 1.96599E+01, 4.40813E+00
 1.99099E+01, 8.00271E+00
 2.01599E+01, 5.15099E+00
 2.04099E+01, 6.91258E+00
 2.06599E+01, 3.04275E+00
 2.09099E+01, 5.15011E+00
 2.11599E+01, 7.07679E+00
 2.14099E+01, 6.05602E+00
 2.16599E+01, 3.02598E+00
 2.19099E+01, 1.00612E+00
 2.21599E+01, 8.06129E+00
 2.24099E+01, 6.04566E+00
