PHOENIX module padd; 10/30/16 at 15:29:20 -07:00
energy (meV),shifted spectra
-4.09735E+01, 3.57398E+00
-4.06698E+01, 1.99769E+00
-4.03660E+01, 1.37945E+00
-4.00622E+01, 1.09972E+00
-3.97584E+01, 6.69642E-01
-3.94546E+01, 1.65553E+00
-3.91508E+01, 1.22886E+00
-3.88471E+01, 2.03190E+00
-3.85433E+01, 5.60986E+00
-3.82395E+01, 7.16784E+00
-3.79357E+01, 6.28836E+00
-3.76319E+01, 9.01889E+00
-3.73281E+01, 7.89642E+00
-3.70244E+01, 1.09431E+01
-3.67206E+01, 1.65794E+01
-3.64168E+01, 1.72948E+01
-3.61130E+01, 1.68352E+01
-3.58092E+01, 2.02919E+01
-3.55054E+01, 2.06473E+01
-3.52017E+01, 2.16405E+01
-3.48979E+01, 2.36984E+01
-3.45941E+01, 1.81215E+01
-3.42903E+01, 1.49433E+01
-3.39865E+01, 1.22677E+01
-3.36827E+01, 1.28831E+01
-3.33790E+01, 1.30655E+01
-3.30752E+01, 1.34939E+01
-3.27714E+01, 1.04315E+01
-3.24676E+01, 1.17709E+01
-3.21638E+01, 1.04923E+01
-3.18600E+01, 7.51654E+00
-3.15563E+01, 1.85114E+01
-3.12525E+01, 2.26608E+01
-3.09487E+01, 1.49862E+01
-3.06449E+01, 1.85377E+01
-3.03411E+01, 1.93187E+01
-3.00373E+01, 2.00829E+01
-2.97335E+01, 1.80768E+01
-2.94298E+01, 2.00307E+01
-2.91260E+01, 2.65911E+01
-2.88222E+01, 1.88534E+01
-2.85184E+01, 2.45792E+01
-2.82146E+01, 3.12546E+01
-2.79108E+01, 2.37430E+01
-2.76071E+01, 2.73516E+01
-2.73033E+01, 3.69600E+01
-2.69995E+01, 3.54054E+01
-2.66957E+01, 2.71849E+01
-2.63919E+01, 3.00430E+01
-2.60881E+01, 2.70689E+01
-2.57844E+01, 2.54604E+01
-2.54806E+01, 2.40475E+01
-2.51768E+01, 3.24942E+01
-2.48730E+01, 3.35360E+01
-2.45692E+01, 3.07805E+01
-2.42654E+01, 3.74396E+01
-2.39617E+01, 3.58610E+01
-2.36579E+01, 4.30966E+01
-2.33541E+01, 5.53922E+01
-2.30503E+01, 4.54834E+01
-2.27465E+01, 4.60245E+01
-2.24427E+01, 4.57200E+01
-2.21390E+01, 4.08752E+01
-2.18352E+01, 4.10184E+01
-2.15314E+01, 4.36844E+01
-2.12276E+01, 4.01848E+01
-2.09238E+01, 3.88281E+01
-2.06200E+01, 4.24553E+01
-2.03163E+01, 4.94046E+01
-2.00125E+01, 4.43044E+01
-1.97087E+01, 4.03994E+01
-1.94049E+01, 3.59876E+01
-1.91011E+01, 3.65647E+01
-1.87973E+01, 2.75705E+01
-1.84935E+01, 2.88056E+01
-1.81898E+01, 3.58222E+01
-1.78860E+01, 3.63675E+01
-1.75822E+01, 3.60572E+01
-1.72784E+01, 3.20532E+01
-1.69746E+01, 2.43574E+01
-1.66708E+01, 3.69609E+01
-1.63671E+01, 3.39952E+01
-1.60633E+01, 3.08976E+01
-1.57595E+01, 3.86044E+01
-1.54557E+01, 3.59052E+01
-1.51519E+01, 3.30660E+01
-1.48481E+01, 4.13325E+01
-1.45444E+01, 3.36975E+01
-1.42406E+01, 2.59971E+01
-1.39368E+01, 2.48438E+01
-1.36330E+01, 2.09105E+01
-1.33292E+01, 2.61293E+01
-1.30254E+01, 2.81252E+01
-1.27217E+01, 2.63997E+01
-1.24179E+01, 2.62179E+01
-1.21141E+01, 2.36678E+01
-1.18103E+01, 2.96174E+01
-1.15065E+01, 3.29752E+01
-1.12027E+01, 2.65611E+01
-1.08990E+01, 2.88479E+01
-1.05952E+01, 3.77580E+01
-1.02914E+01, 3.32711E+01
-9.98760E+00, 3.23651E+01
-9.68382E+00, 3.49578E+01
-9.38004E+00, 4.04150E+01
-9.07625E+00, 3.64750E+01
-8.77247E+00, 3.77458E+01
-8.46868E+00, 4.61273E+01
-8.16490E+00, 3.16552E+01
-7.86112E+00, 2.75335E+01
-7.55733E+00, 2.90014E+01
-7.25355E+00, 3.23235E+01
-6.94977E+00, 3.21402E+01
-6.64598E+00, 4.08078E+01
-6.34220E+00, 3.84088E+01
-6.03841E+00, 2.48432E+01
-5.73463E+00, 3.57418E+01
-5.43085E+00, 4.44156E+01
-5.12706E+00, 4.11285E+01
-4.82328E+00, 4.72456E+01
-4.51949E+00, 4.77738E+01
-4.21571E+00, 3.82444E+01
-3.91193E+00, 4.22419E+01
-3.60814E+00, 4.67519E+01
-3.30436E+00, 5.19126E+01
-3.00058E+00, 4.51789E+01
-2.69679E+00, 5.94930E+01
-2.39301E+00, 6.75709E+01
-2.08922E+00, 7.61283E+01
-1.78544E+00, 8.28860E+01
-1.48166E+00, 9.92548E+01
-1.17787E+00, 1.70688E+02
-8.74089E-01, 3.26874E+02
-5.70306E-01, 7.48812E+02
-2.66522E-01, 1.36281E+03
 3.72619E-02, 1.62004E+03
 3.41046E-01, 1.17301E+03
 6.44829E-01, 5.26449E+02
 9.48613E-01, 2.01427E+02
 1.25240E+00, 1.46796E+02
 1.55618E+00, 9.76779E+01
 1.85996E+00, 7.04539E+01
 2.16375E+00, 6.33888E+01
 2.46753E+00, 6.53553E+01
 2.77132E+00, 5.72376E+01
 3.07510E+00, 5.13017E+01
 3.37888E+00, 4.81506E+01
 3.68267E+00, 3.79272E+01
 3.98645E+00, 4.09535E+01
 4.29023E+00, 5.32276E+01
 4.59402E+00, 4.60906E+01
 4.89780E+00, 3.59664E+01
 5.20159E+00, 3.80700E+01
 5.50537E+00, 3.44855E+01
 5.80915E+00, 4.37543E+01
 6.11294E+00, 4.18068E+01
 6.41672E+00, 4.23871E+01
 6.72051E+00, 4.45229E+01
 7.02429E+00, 5.60090E+01
 7.32807E+00, 5.56140E+01
 7.63186E+00, 4.46635E+01
 7.93564E+00, 3.84318E+01
 8.23942E+00, 4.98388E+01
 8.54321E+00, 4.25893E+01
 8.84699E+00, 3.85066E+01
 9.15078E+00, 4.81475E+01
 9.45456E+00, 4.89733E+01
 9.75834E+00, 5.46735E+01
 1.00621E+01, 5.28039E+01
 1.03659E+01, 4.94646E+01
 1.06697E+01, 4.76275E+01
 1.09735E+01, 5.59936E+01
 1.12773E+01, 4.40686E+01
 1.15810E+01, 4.99970E+01
 1.18848E+01, 5.01153E+01
 1.21886E+01, 4.12757E+01
 1.24924E+01, 4.08955E+01
 1.27962E+01, 4.98988E+01
 1.31000E+01, 4.89620E+01
 1.34037E+01, 5.14405E+01
 1.37075E+01, 6.66751E+01
 1.40113E+01, 6.24513E+01
 1.43151E+01, 4.74947E+01
 1.46189E+01, 5.41445E+01
 1.49227E+01, 5.89056E+01
 1.52265E+01, 4.74397E+01
 1.55302E+01, 6.00196E+01
 1.58340E+01, 5.84702E+01
 1.61378E+01, 5.89342E+01
 1.64416E+01, 7.37715E+01
 1.67454E+01, 7.43376E+01
 1.70492E+01, 6.73439E+01
 1.73529E+01, 6.52828E+01
 1.76567E+01, 6.84057E+01
 1.79605E+01, 7.65921E+01
 1.82643E+01, 7.53959E+01
 1.85681E+01, 7.04988E+01
 1.88719E+01, 8.05299E+01
 1.91756E+01, 8.95229E+01
 1.94794E+01, 9.53021E+01
 1.97832E+01, 8.78779E+01
 2.00870E+01, 7.86400E+01
 2.03908E+01, 8.75888E+01
 2.06946E+01, 1.03313E+02
 2.09983E+01, 9.16714E+01
 2.13021E+01, 9.46136E+01
 2.16059E+01, 9.74175E+01
 2.19097E+01, 9.76132E+01
 2.22135E+01, 1.06750E+02
 2.25173E+01, 1.01513E+02
 2.28210E+01, 9.06779E+01
 2.31248E+01, 1.01242E+02
 2.34286E+01, 1.01528E+02
 2.37324E+01, 9.67239E+01
 2.40362E+01, 9.72592E+01
 2.43400E+01, 8.38973E+01
 2.46437E+01, 7.45838E+01
 2.49475E+01, 8.01018E+01
 2.52513E+01, 7.76614E+01
 2.55551E+01, 7.77352E+01
 2.58589E+01, 9.20207E+01
 2.61627E+01, 9.39611E+01
 2.64665E+01, 8.52039E+01
 2.67702E+01, 8.23443E+01
 2.70740E+01, 7.63794E+01
 2.73778E+01, 8.32577E+01
 2.76816E+01, 8.15234E+01
 2.79854E+01, 7.06098E+01
 2.82892E+01, 7.17622E+01
 2.85929E+01, 6.65151E+01
 2.88967E+01, 6.95319E+01
 2.92005E+01, 7.83985E+01
 2.95043E+01, 7.15064E+01
 2.98081E+01, 6.81431E+01
 3.01119E+01, 5.44583E+01
 3.04156E+01, 4.43659E+01
 3.07194E+01, 5.21065E+01
 3.10232E+01, 6.23353E+01
 3.13270E+01, 5.69456E+01
 3.16308E+01, 6.14465E+01
 3.19346E+01, 4.38717E+01
 3.22383E+01, 4.34320E+01
 3.25421E+01, 5.53156E+01
 3.28459E+01, 5.13555E+01
 3.31497E+01, 4.62771E+01
 3.34535E+01, 5.44758E+01
 3.37573E+01, 5.59098E+01
 3.40610E+01, 5.53638E+01
 3.43648E+01, 5.89575E+01
 3.46686E+01, 6.40477E+01
 3.49724E+01, 7.07914E+01
 3.52762E+01, 7.03099E+01
 3.55800E+01, 7.74578E+01
 3.58837E+01, 7.16749E+01
 3.61875E+01, 7.98563E+01
 3.64913E+01, 7.60693E+01
 3.67951E+01, 5.91301E+01
 3.70989E+01, 4.83494E+01
 3.74027E+01, 4.36157E+01
 3.77065E+01, 3.87259E+01
 3.80102E+01, 2.44561E+01
 3.83140E+01, 2.10059E+01
 3.86178E+01, 1.88755E+01
 3.89216E+01, 1.23585E+01
 3.92254E+01, 9.78340E+00
 3.95292E+01, 5.20147E+00
 3.98329E+01, 3.49200E+00
 4.01367E+01, 6.43768E+00
 4.04405E+01, 8.54626E+00
 4.07443E+01, 7.64876E+00
 4.10481E+01, 5.23774E+00
 4.13519E+01, 4.41351E+00
 4.16556E+01, 5.22652E+00
 4.19594E+01, 5.33140E+00
 4.22632E+01, 3.75581E+00
 4.25670E+01, 3.77842E+00
 4.28708E+01, 7.33301E+00
 4.31746E+01, 4.76878E+00
 4.34783E+01, 4.68778E+00
 4.37821E+01, 5.87542E+00
 4.40859E+01, 3.39016E+00
 4.43897E+01, 3.09904E+00
 4.46935E+01, 1.46954E+00
 4.49973E+01, 3.20735E+00
 4.53010E+01, 3.15275E+00
 4.56048E+01, 2.47793E+00
 4.59086E+01, 3.81117E+00
 4.62124E+01, 6.35470E+00
 4.65162E+01, 2.26372E+00
 4.68200E+01, 5.88184E-01
 4.71237E+01, 2.50499E+00
 4.74275E+01, 7.09137E+00
 4.77313E+01, 5.26255E+00
 4.80351E+01, 4.14017E+00
 4.83389E+01, 1.05913E+01
 4.86427E+01, 7.77734E+00
 4.89465E+01, 1.87170E+00
 4.92502E+01, 3.89601E+00
 4.95540E+01, 4.54247E+00
 4.98578E+01, 4.12966E+00
 5.01616E+01, 6.96253E+00
 5.04654E+01, 7.90316E+00
 5.07692E+01, 9.43899E+00
 5.10729E+01, 3.34352E+00
 5.13767E+01, 4.63546E+00
 5.16805E+01, 3.87458E+00
 5.19843E+01, 5.23116E+00
 5.22881E+01, 2.69265E+00
 5.25919E+01, 5.85987E+00
 5.28956E+01, 4.86921E+00
 5.31994E+01, 3.65541E+00
 5.35032E+01, 9.60991E+00
 5.38070E+01, 7.84534E+00
 5.41108E+01, 4.55575E+00
 5.44146E+01, 2.43327E+00
 5.47183E+01, 3.59249E+00
 5.50221E+01, 1.19904E+00
 5.53259E+01, 3.67117E+00
 5.56297E+01, 7.67402E+00
 5.59335E+01, 9.16102E+00
 5.62373E+01, 4.95721E+00
 5.65410E+01, 4.76460E+00
 5.68448E+01, 5.28111E+00
 5.71486E+01, 5.60912E+00
 5.74524E+01, 1.69555E+00
 5.77562E+01, 3.78583E+00
 5.80600E+01, 1.51722E+00
 5.83637E+01, 1.69239E+00
 5.86675E+01, 4.77107E+00
 5.89713E+01, 4.15649E+00
 5.92751E+01, 2.96665E+00
 5.95789E+01, 4.81363E+00
 5.98827E+01, 3.14636E+00
 6.01865E+01, 2.45850E+00
 6.04902E+01, 1.70792E+00
 6.07940E+01, 4.12406E+00
 6.10978E+01, 2.92852E+00
 6.14016E+01, 2.07343E+00
 6.17054E+01, 2.06720E+00
 6.20092E+01, 2.30884E+00
 6.23129E+01, 2.82166E+00
 6.26167E+01, 6.07066E-01
 6.29205E+01, 3.63156E-01
 6.32243E+01, 2.55411E+00
 6.35281E+01, 2.49018E+00
 6.38319E+01, 5.37599E-02
 6.41356E+01, 1.33479E+00
 6.44394E+01, 2.10336E+00
 6.47432E+01, 2.22055E+00
 6.50470E+01, 3.66868E+00
 6.53508E+01, 4.63675E+00
 6.56546E+01, 1.11520E+00
 6.59583E+01, 1.96092E+00
 6.62621E+01, 7.75445E-01
 6.65659E+01, 0.00000E+00
 6.68697E+01, 0.00000E+00
 6.71735E+01, 2.78412E-01
 6.74773E+01, 7.73707E-01
 6.77810E+01, 4.91179E-01
 6.80848E+01, 2.32632E+00
 6.83886E+01, 1.40714E+00
 6.86924E+01, 9.06464E-02
 6.89962E+01, 1.88819E+00
 6.93000E+01, 2.34926E+00
 6.96037E+01, 0.00000E+00
 6.99075E+01, 6.19984E-01
 7.02113E+01, 1.83850E+00
 7.05151E+01, 1.25588E+00
 7.08189E+01, 2.59637E+00
 7.11227E+01, 2.66111E+00
 7.14265E+01, 5.79518E-01
 7.17302E+01, 2.64002E-01
 7.20340E+01, 8.43158E-01
 7.23378E+01, 0.00000E+00
 7.26416E+01, 0.00000E+00
 7.29454E+01, 2.79074E-01
 7.32492E+01, 8.23174E-01
 7.35529E+01, 3.96253E-01
 7.38567E+01, 1.98468E+00
 7.41605E+01, 1.05541E+00
 7.44643E+01, 8.48937E-01
 7.47681E+01, 0.00000E+00
 7.50719E+01, 0.00000E+00
 7.53756E+01, 0.00000E+00
 7.56794E+01, 0.00000E+00
 7.59832E+01, 0.00000E+00
 7.62870E+01, 0.00000E+00
 7.65908E+01, 0.00000E+00
 7.68946E+01, 0.00000E+00
 7.71983E+01, 1.84365E-01
 7.75021E+01, 1.13598E+00
 7.78059E+01, 8.43383E-01
 7.81097E+01, 1.49472E-01
 7.84135E+01, 1.14540E+00
 7.87173E+01, 8.77378E-01
 7.90210E+01, 0.00000E+00
 7.93248E+01, 0.00000E+00
 7.96286E+01, 0.00000E+00
 7.99324E+01, 0.00000E+00
 8.02362E+01, 2.09989E-01
 8.05400E+01, 9.25570E-01
 8.08437E+01, 0.00000E+00
 8.11475E+01, 0.00000E+00
 8.14513E+01, 0.00000E+00
 8.17551E+01, 0.00000E+00
 8.20589E+01, 0.00000E+00
 8.23627E+01, 0.00000E+00
 8.26665E+01, 0.00000E+00
 8.29702E+01, 0.00000E+00
 8.32740E+01, 0.00000E+00
 8.35778E+01, 0.00000E+00
 8.38816E+01, 0.00000E+00
 8.41854E+01, 0.00000E+00
 8.44892E+01, 0.00000E+00
 8.47929E+01, 0.00000E+00
 8.50967E+01, 0.00000E+00
 8.54005E+01, 6.61801E-02
 8.57043E+01, 9.88185E-01
 8.60081E+01, 0.00000E+00
 8.63119E+01, 1.26964E-01
 8.66156E+01, 1.11681E+00
 8.69194E+01, 9.44339E-01
 8.72232E+01, 0.00000E+00
 8.75270E+01, 0.00000E+00
 8.78308E+01, 0.00000E+00
 8.81346E+01, 0.00000E+00
 8.84383E+01, 0.00000E+00
 8.87421E+01, 0.00000E+00
 8.90459E+01, 0.00000E+00
 8.93497E+01, 0.00000E+00
 8.96535E+01, 0.00000E+00
 8.99573E+01, 5.03503E-02
 9.02610E+01, 1.02671E+00
 9.05648E+01, 0.00000E+00
 9.08686E+01, 9.56384E-02
 9.11724E+01, 1.02146E+00
 9.14762E+01, 0.00000E+00
 9.17800E+01, 0.00000E+00
 9.20837E+01, 0.00000E+00
 9.23875E+01, 0.00000E+00
 9.26913E+01, 0.00000E+00
 9.29951E+01, 0.00000E+00
 9.32989E+01, 1.04642E+00
 9.36027E+01, 1.33749E-01
 9.39065E+01, 0.00000E+00
 9.42102E+01, 8.77872E-01
 9.45140E+01, 1.14095E+00
 9.48178E+01, 1.40091E-01
 9.51216E+01, 0.00000E+00
 9.54254E+01, 0.00000E+00
 9.57292E+01, 0.00000E+00
 9.60329E+01, 0.00000E+00
 9.63367E+01, 4.64955E-02
 9.66405E+01, 1.05580E+00
 9.69443E+01, 0.00000E+00
 9.72481E+01, 0.00000E+00
 9.75519E+01, 0.00000E+00
 9.78556E+01, 0.00000E+00
 9.81594E+01, 0.00000E+00
 9.84632E+01, 0.00000E+00
 9.87670E+01, 0.00000E+00
 9.90708E+01, 0.00000E+00
 9.93746E+01, 0.00000E+00
 9.96783E+01, 1.05421E+00
 9.99821E+01, 2.12221E-02
 1.00286E+02, 1.06147E+00

-1.01789E+02, 0.00000E+00
-1.01486E+02, 0.00000E+00
-1.01183E+02, 0.00000E+00
-1.00881E+02, 0.00000E+00
-1.00578E+02, 0.00000E+00
-1.00275E+02, 5.27467E-02
-9.99728E+01, 9.78490E-01
-9.96702E+01, 0.00000E+00
-9.93675E+01, 0.00000E+00
-9.90649E+01, 0.00000E+00
-9.87623E+01, 0.00000E+00
-9.84597E+01, 0.00000E+00
-9.81570E+01, 0.00000E+00
-9.78544E+01, 0.00000E+00
-9.75518E+01, 9.82349E-01
-9.72492E+01, 2.43454E-03
-9.69465E+01, 0.00000E+00
-9.66439E+01, 1.87537E-02
-9.63413E+01, 9.83315E-01
-9.60386E+01, 3.07538E-04
-9.57360E+01, 0.00000E+00
-9.54334E+01, 0.00000E+00
-9.51308E+01, 0.00000E+00
-9.48281E+01, 0.00000E+00
-9.45255E+01, 0.00000E+00
-9.42229E+01, 0.00000E+00
-9.39202E+01, 0.00000E+00
-9.36176E+01, 9.54101E-01
-9.33150E+01, 2.66715E-02
-9.30124E+01, 0.00000E+00
-9.27097E+01, 0.00000E+00
-9.24071E+01, 0.00000E+00
-9.21045E+01, 0.00000E+00
-9.18019E+01, 0.00000E+00
-9.14992E+01, 0.00000E+00
-9.11966E+01, 0.00000E+00
-9.08940E+01, 0.00000E+00
-9.05913E+01, 0.00000E+00
-9.02887E+01, 0.00000E+00
-8.99861E+01, 0.00000E+00
-8.96835E+01, 0.00000E+00
-8.93808E+01, 0.00000E+00
-8.90782E+01, 0.00000E+00
-8.87756E+01, 0.00000E+00
-8.84730E+01, 0.00000E+00
-8.81703E+01, 0.00000E+00
-8.78677E+01, 0.00000E+00
-8.75651E+01, 0.00000E+00
-8.72624E+01, 0.00000E+00
-8.69598E+01, 0.00000E+00
-8.66572E+01, 9.92584E-01
-8.63546E+01, 0.00000E+00
-8.60519E+01, 0.00000E+00
-8.57493E+01, 0.00000E+00
-8.54467E+01, 0.00000E+00
-8.51440E+01, 0.00000E+00
-8.48414E+01, 0.00000E+00
-8.45388E+01, 0.00000E+00
-8.42362E+01, 0.00000E+00
-8.39335E+01, 0.00000E+00
-8.36309E+01, 0.00000E+00
-8.33283E+01, 0.00000E+00
-8.30257E+01, 1.17839E-02
-8.27230E+01, 9.68872E-01
-8.24204E+01, 7.64488E-03
-8.21178E+01, 0.00000E+00
-8.18151E+01, 1.41643E-02
-8.15125E+01, 9.74229E-01
-8.12099E+01, 0.00000E+00
-8.09073E+01, 0.00000E+00
-8.06046E+01, 0.00000E+00
-8.03020E+01, 0.00000E+00
-7.99994E+01, 0.00000E+00
-7.96968E+01, 0.00000E+00
-7.93941E+01, 0.00000E+00
-7.90915E+01, 0.00000E+00
-7.87889E+01, 3.92462E-02
-7.84862E+01, 9.91976E-01
-7.81836E+01, 0.00000E+00
-7.78810E+01, 3.14072E-02
-7.75784E+01, 9.77194E-01
-7.72757E+01, 0.00000E+00
-7.69731E+01, 0.00000E+00
-7.66705E+01, 0.00000E+00
-7.63678E+01, 0.00000E+00
-7.60652E+01, 0.00000E+00
-7.57626E+01, 0.00000E+00
-7.54600E+01, 0.00000E+00
-7.51573E+01, 0.00000E+00
-7.48547E+01, 0.00000E+00
-7.45521E+01, 0.00000E+00
-7.42495E+01, 0.00000E+00
-7.39468E+01, 0.00000E+00
-7.36442E+01, 2.80535E+00
-7.33416E+01, 2.85103E-01
-7.30389E+01, 0.00000E+00
-7.27363E+01, 0.00000E+00
-7.24337E+01, 9.60078E-01
-7.21311E+01, 1.04844E-02
-7.18284E+01, 0.00000E+00
-7.15258E+01, 0.00000E+00
-7.12232E+01, 0.00000E+00
-7.09205E+01, 0.00000E+00
-7.06179E+01, 7.76183E-02
-7.03153E+01, 2.00559E+00
-7.00127E+01, 9.82106E-01
-6.97100E+01, 2.64481E-02
-6.94074E+01, 0.00000E+00
-6.91048E+01, 0.00000E+00
-6.88022E+01, 0.00000E+00
-6.84995E+01, 0.00000E+00
-6.81969E+01, 0.00000E+00
-6.78943E+01, 0.00000E+00
-6.75916E+01, 0.00000E+00
-6.72890E+01, 0.00000E+00
-6.69864E+01, 1.81912E+00
-6.66838E+01, 2.82655E-01
-6.63811E+01, 0.00000E+00
-6.60785E+01, 0.00000E+00
-6.57759E+01, 0.00000E+00
-6.54733E+01, 0.00000E+00
-6.51706E+01, 0.00000E+00
-6.48680E+01, 1.00318E+00
-6.45654E+01, 2.24889E-02
-6.42627E+01, 9.89738E-01
-6.39601E+01, 1.01869E+00
-6.36575E+01, 2.96035E-02
-6.33549E+01, 0.00000E+00
-6.30522E+01, 0.00000E+00
-6.27496E+01, 0.00000E+00
-6.24470E+01, 0.00000E+00
-6.21443E+01, 0.00000E+00
-6.18417E+01, 0.00000E+00
-6.15391E+01, 0.00000E+00
-6.12365E+01, 0.00000E+00
-6.09338E+01, 0.00000E+00
-6.06312E+01, 0.00000E+00
-6.03286E+01, 0.00000E+00
-6.00260E+01, 1.91591E+00
-5.97233E+01, 1.21998E-01
-5.94207E+01, 0.00000E+00
-5.91181E+01, 1.87526E+00
-5.88154E+01, 1.15527E+00
-5.85128E+01, 4.41970E-02
-5.82102E+01, 9.31179E-01
-5.79076E+01, 3.82743E-02
-5.76049E+01, 0.00000E+00
-5.73023E+01, 9.48098E-01
-5.69997E+01, 6.94727E-02
-5.66971E+01, 8.43670E-01
-5.63944E+01, 2.83233E+00
-5.60918E+01, 1.29401E+00
-5.57892E+01, 5.68852E-02
-5.54865E+01, 0.00000E+00
-5.51839E+01, 0.00000E+00
-5.48813E+01, 1.78221E+00
-5.45787E+01, 2.73831E-01
-5.42760E+01, 1.60347E+00
-5.39734E+01, 1.24445E+00
-5.36708E+01, 9.68227E-01
-5.33681E+01, 9.76004E-01
-5.30655E+01, 1.86916E+00
-5.27629E+01, 1.17296E+00
-5.24603E+01, 1.86201E+00
-5.21576E+01, 1.23749E+00
-5.18550E+01, 9.77271E-01
-5.15524E+01, 1.04055E+00
-5.12498E+01, 1.08117E-01
-5.09471E+01, 0.00000E+00
-5.06445E+01, 9.13810E-01
-5.03419E+01, 1.40210E-01
-5.00392E+01, 8.41156E-01
-4.97366E+01, 1.24567E-01
-4.94340E+01, 1.70079E+00
-4.91314E+01, 1.18767E+00
-4.88287E+01, 2.46974E-02
-4.85261E+01, 1.81716E+00
-4.82235E+01, 1.10894E+00
-4.79209E+01, 1.90787E+00
-4.76182E+01, 2.62088E-01
-4.73156E+01, 8.32617E-01
-4.70130E+01, 1.03160E+00
-4.67103E+01, 1.03582E+00
-4.64077E+01, 1.58759E-01
-4.61051E+01, 0.00000E+00
-4.58025E+01, 1.66267E+00
-4.54998E+01, 1.25116E+00
-4.51972E+01, 8.98436E-01
-4.48946E+01, 2.72847E+00
-4.45919E+01, 2.20609E+00
-4.42893E+01, 1.91946E+00
-4.39867E+01, 2.77719E+00
-4.36841E+01, 3.93649E+00
-4.33814E+01, 2.40988E+00
-4.30788E+01, 3.55212E+00
-4.27762E+01, 2.59107E+00
-4.24736E+01, 1.12279E+00
-4.21709E+01, 9.66280E-01
-4.18683E+01, 1.00786E+00
-4.15657E+01, 1.00964E+00
-4.12630E+01, 7.86386E-01
-4.09604E+01, 5.20470E+00
-4.06578E+01, 2.11991E+00
-4.03552E+01, 2.48343E+00
-4.00525E+01, 2.22774E+00
-3.97499E+01, 1.83858E+00
-3.94473E+01, 4.61818E+00
-3.91446E+01, 9.20854E-01
-3.88420E+01, 4.75579E+00
-3.85394E+01, 6.30766E+00
-3.82368E+01, 4.29876E+00
-3.79341E+01, 4.68248E+00
-3.76315E+01, 8.32718E+00
-3.73289E+01, 1.08033E+01
-3.70263E+01, 1.33159E+01
-3.67236E+01, 1.89722E+01
-3.64210E+01, 2.26751E+01
-3.61184E+01, 2.59011E+01
-3.58157E+01, 1.92431E+01
-3.55131E+01, 2.29295E+01
-3.52105E+01, 1.86885E+01
-3.49079E+01, 1.75127E+01
-3.46052E+01, 2.18397E+01
-3.43026E+01, 1.22649E+01
-3.40000E+01, 9.14551E+00
-3.36974E+01, 2.47702E+01
-3.33947E+01, 1.75427E+01
-3.30921E+01, 1.24313E+01
-3.27895E+01, 1.39534E+01
-3.24868E+01, 1.24400E+01
-3.21842E+01, 1.32782E+01
-3.18816E+01, 2.10575E+01
-3.15790E+01, 1.49954E+01
-3.12763E+01, 1.94356E+01
-3.09737E+01, 1.67217E+01
-3.06711E+01, 1.87126E+01
-3.03684E+01, 1.79148E+01
-3.00658E+01, 2.49701E+01
-2.97632E+01, 2.01994E+01
-2.94606E+01, 2.27367E+01
-2.91579E+01, 1.66319E+01
-2.88553E+01, 2.41586E+01
-2.85527E+01, 3.26648E+01
-2.82501E+01, 2.71910E+01
-2.79474E+01, 3.38380E+01
-2.76448E+01, 2.69196E+01
-2.73422E+01, 2.62158E+01
-2.70395E+01, 3.43225E+01
-2.67369E+01, 2.62488E+01
-2.64343E+01, 2.64058E+01
-2.61317E+01, 4.06807E+01
-2.58290E+01, 3.52628E+01
-2.55264E+01, 2.73786E+01
-2.52238E+01, 3.06163E+01
-2.49212E+01, 3.42173E+01
-2.46185E+01, 2.73289E+01
-2.43159E+01, 3.36987E+01
-2.40133E+01, 4.00457E+01
-2.37106E+01, 3.62487E+01
-2.34080E+01, 5.00995E+01
-2.31054E+01, 5.06219E+01
-2.28028E+01, 3.56997E+01
-2.25001E+01, 3.45633E+01
-2.21975E+01, 4.24645E+01
-2.18949E+01, 4.40703E+01
-2.15922E+01, 5.49226E+01
-2.12896E+01, 5.10283E+01
-2.09870E+01, 4.42031E+01
-2.06844E+01, 5.13500E+01
-2.03817E+01, 4.20116E+01
-2.00791E+01, 4.60195E+01
-1.97765E+01, 4.16938E+01
-1.94739E+01, 3.98417E+01
-1.91712E+01, 5.89541E+01
-1.88686E+01, 5.00811E+01
-1.85660E+01, 3.82764E+01
-1.82633E+01, 4.46718E+01
-1.79607E+01, 4.61099E+01
-1.76581E+01, 3.85408E+01
-1.73555E+01, 3.62848E+01
-1.70528E+01, 3.21673E+01
-1.67502E+01, 3.14973E+01
-1.64476E+01, 3.48548E+01
-1.61449E+01, 4.79643E+01
-1.58423E+01, 4.05594E+01
-1.55397E+01, 3.08055E+01
-1.52371E+01, 3.54857E+01
-1.49344E+01, 3.47926E+01
-1.46318E+01, 3.17299E+01
-1.43292E+01, 2.66764E+01
-1.40266E+01, 3.75192E+01
-1.37239E+01, 3.41415E+01
-1.34213E+01, 4.06611E+01
-1.31187E+01, 4.48468E+01
-1.28160E+01, 3.43905E+01
-1.25134E+01, 3.28506E+01
-1.22108E+01, 3.77138E+01
-1.19082E+01, 3.29516E+01
-1.16055E+01, 3.14066E+01
-1.13029E+01, 3.55434E+01
-1.10003E+01, 3.06606E+01
-1.06977E+01, 2.95500E+01
-1.03950E+01, 2.98115E+01
-1.00924E+01, 3.32416E+01
-9.78977E+00, 3.39391E+01
-9.48714E+00, 3.86046E+01
-9.18451E+00, 2.90238E+01
-8.88189E+00, 2.49002E+01
-8.57926E+00, 3.66071E+01
